name,unit,dataset_id,id
Gross national expenditure (constant LCU),,40,556
Gross national expenditure (% of GDP),,41,557
Exports of goods and services (current US$),,36,558
Exports of goods and services (current LCU),,37,559
Exports of goods and services (constant 2010 US$),,38,560
Exports of goods and services (annual % growth),,39,561
Exports of goods and services (constant LCU),,40,562
Exports of goods and services (% of GDP),,41,563
"Gross fixed capital formation, private sector (current LCU)",,37,564
"Gross fixed capital formation, private sector (% of GDP)",,41,565
Gross fixed capital formation (current US$),,36,566
Gross fixed capital formation (current LCU),,37,567
Gross fixed capital formation (constant 2010 US$),,38,568
Gross fixed capital formation (annual % growth),,39,569
Gross fixed capital formation (constant LCU),,40,570
Gross fixed capital formation (% of GDP),,41,571
Changes in inventories (current US$),,36,572
Changes in inventories (current LCU),,37,573
Changes in inventories (constant LCU),,40,574
Gross capital formation (current US$),,36,575
Gross capital formation (current LCU),,37,576
Gross capital formation (constant 2010 US$),,38,577
Gross capital formation (annual % growth),,39,578
Gross capital formation (constant LCU),,40,579
Gross capital formation (% of GDP),,41,580
Imports of goods and services (current US$),,36,581
Imports of goods and services (current LCU),,37,582
Imports of goods and services (constant 2010 US$),,38,583
Imports of goods and services (annual % growth),,39,584
Imports of goods and services (constant LCU),,40,585
Imports of goods and services (% of GDP),,41,586
External balance on goods and services (current US$),,36,587
External balance on goods and services (current LCU),,37,588
External balance on goods and services (constant LCU),,40,589
External balance on goods and services (% of GDP),,41,590
Trade (% of GDP),,41,591
"Agriculture, value added per worker (constant 2010 US$)",,43,592
"Agriculture, value added (current US$)",,44,593
"Agriculture, value added (current LCU)",,45,594
"Agriculture, value added (constant 2010 US$)",,43,595
"Agriculture, value added (annual % growth)",,39,596
"Agriculture, value added (constant LCU)",,46,597
"Agriculture, value added (% of GDP)",,41,598
Financial intermediary services indirectly Measured (FISIM) (current LCU),,45,599
Financial intermediary services indirectly Measured (FISIM) (constant LCU),,46,600
"Industry, value added per worker (constant 2010 US$)",,43,601
"Manufacturing, value added (current US$)",,44,602
"Manufacturing, value added (current LCU)",,45,603
"Manufacturing, value added (constant 2010 US$)",,43,604
"Manufacturing, value added (annual % growth)",,39,605
"Manufacturing, value added (constant LCU)",,46,606
"Manufacturing, value added (% of GDP)",,41,607
"Industry, value added (current US$)",,44,608
"Industry, value added (current LCU)",,45,609
"Industry, value added (constant 2010 US$)",,43,610
"Industry, value added (annual % growth)",,39,611
"Industry, value added (constant LCU)",,46,612
"Industry, value added (% of GDP)",,41,613
Chemicals (% of value added in manufacturing),,41,614
"Food, beverages and tobacco (% of value added in manufacturing)",,41,615
Machinery and transport equipment (% of value added in manufacturing),,41,616
Other manufacturing (% of value added in manufacturing),,41,617
Medium and high-tech industry (% manufacturing value added),,41,618
Textiles and clothing (% of value added in manufacturing),,41,619
"Services, value added per worker (constant 2010 US$)",,43,620
"Services, value added (current US$)",,44,621
"Services, value added (current LCU)",,45,622
"Services, value added (constant 2010 US$)",,43,623
"Services, value added (annual % growth)",,39,624
"Services, value added (constant LCU)",,46,625
"Services, value added (% of GDP)",,41,626
Adjusted savings: education expenditure (current US$),,47,627
Adjusted savings: education expenditure (% of GNI),,47,628
Adjusted savings: carbon dioxide damage (current US$),,47,629
Adjusted savings: carbon dioxide damage (% of GNI),,47,630
Adjusted savings: net forest depletion (current US$),,47,631
Adjusted savings: net forest depletion (% of GNI),,47,632
Adjusted savings: consumption of fixed capital (current US$),,47,633
Adjusted savings: consumption of fixed capital (% of GNI),,47,634
Adjusted savings: mineral depletion (current US$),,47,635
Adjusted savings: mineral depletion (% of GNI),,47,636
Adjusted savings: energy depletion (current US$),,47,637
Adjusted savings: energy depletion (% of GNI),,47,638
Adjusted savings: particulate emission damage (current US$),,47,639
Adjusted savings: particulate emission damage (% of GNI),,47,640
Adjusted savings: natural resources depletion (% of GNI),,47,641
Adjusted savings: gross savings (% of GNI),,47,642
Adjusted savings: net national savings (current US$),,47,643
Adjusted savings: net national savings (% of GNI),,47,644
Adjusted net national income (current US$),,47,645
Adjusted net national income (constant 2010 US$),,47,646
Adjusted net national income (annual % growth),,47,647
Adjusted net national income per capita (current US$),,47,648
Adjusted net national income per capita (constant 2010 US$),,47,649
Adjusted net national income per capita (annual % growth),,47,650
"Adjusted net savings, including particulate emission damage (current US$)",,47,651
"Adjusted net savings, including particulate emission damage (% of GNI)",,47,652
"Adjusted net savings, excluding particulate emission damage (current US$)",,47,653
"Adjusted net savings, excluding particulate emission damage (% of GNI)",,47,654
Exports as a capacity to import (constant LCU),,48,655
Coal rents (% of GDP),,49,656
"Inflation, GDP deflator (annual %)",,24,657
"Inflation, GDP deflator: linked series (annual %)",,24,658
GDP deflator (base year varies by country),,24,659
GDP deflator: linked series (base year varies by country),,24,660
Discrepancy in expenditure estimate of GDP (current LCU),,37,661
Discrepancy in expenditure estimate of GDP (constant LCU),,40,662
Gross value added at factor cost (current US$),,50,663
Gross value added at factor cost (current LCU),,51,664
Gross value added at factor cost (constant 2010 US$),,52,665
Gross value added at factor cost (constant LCU),,53,666
Forest rents (% of GDP),,49,667
Mineral rents (% of GDP),,49,668
GDP (current US$),,50,669
GDP (current LCU),,51,670
GDP at market prices: linked series (current LCU),,51,671
GDP (constant 2010 US$),,52,672
GDP growth (annual %),,39,673
GDP (constant LCU),,53,674
"GDP, PPP (current international $)",,42,675
"GDP, PPP (constant 2011 international $)",,42,676
Natural gas rents (% of GDP),,49,677
GDP per capita (current US$),,50,678
GDP per capita (current LCU),,51,679
GDP per capita (constant 2010 US$),,52,680
GDP per capita growth (annual %),,39,681
GDP per capita (constant LCU),,53,682
"GDP per capita, PPP (current international $)",,42,683
"GDP per capita, PPP (constant 2011 international $)",,42,684
Oil rents (% of GDP),,49,685
Total natural resources rents (% of GDP),,49,686
Gross domestic savings (current US$),,50,687
Gross domestic savings (current LCU),,51,688
Gross domestic savings (% of GDP),,41,689
Gross domestic income (constant LCU),,48,690
"GNI, Atlas method (current US$)",,54,691
GNI (current US$),,50,692
GNI (current LCU),,51,693
GNI (constant 2010 US$),,52,694
GNI growth (annual %),,39,695
GNI (constant LCU),,53,696
"GNI, PPP (current international $)",,42,697
"GNI, PPP (constant 2011 international $)",,42,698
"GNI per capita, Atlas method (current US$)",,54,699
GNI per capita (current LCU),,51,700
GNI per capita (constant 2010 US$),,52,701
GNI per capita growth (annual %),,39,702
GNI per capita (constant LCU),,53,703
"GNI per capita, PPP (current international $)",,42,704
"GNI per capita, PPP (constant 2011 international $)",,42,705
Gross savings (current US$),,50,706
Gross savings (current LCU),,51,707
Gross savings (% of GNI),,41,708
Gross savings (% of GDP),,41,709
Net income from abroad (current US$),,50,710
Net income from abroad (current LCU),,51,711
Net income from abroad (constant LCU),,53,712
Net taxes on products (current US$),,50,713
Net taxes on products (current LCU),,51,714
Net taxes on products (constant LCU),,53,715
Net current transfers from abroad (current US$),,50,716
Net current transfers from abroad (current LCU),,51,717
Net current transfers from abroad (constant LCU),,53,718
Terms of trade adjustment (constant LCU),,48,719
DEC alternative conversion factor (LCU per US$),,24,720
"Official exchange rate (LCU per US$, period average)",,24,721
"PPP conversion factor, GDP (LCU per international $)",,42,722
"2005 PPP conversion factor, GDP (LCU per international $)",,42,723
Price level ratio of PPP conversion factor (GDP) to market exchange rate,,42,724
"PPP conversion factor, private consumption (LCU per international $)",,42,725
"2005 PPP conversion factor, private consumption (LCU per international $)",,42,726
Adequacy of social protection and labor programs (% of total welfare of beneficiary households),,55,727
Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),,55,728
Coverage of social protection and labor programs (% of population),,55,729
Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),,55,730
Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),,55,731
Coverage of unemployment benefits and ALMP (% of population),,55,732
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),,55,733
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),,55,734
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),,55,735
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),,55,736
Coverage of unemployment benefits and ALMP in richest quintile (% of population),,55,737
Adequacy of social safety net programs (% of total welfare of beneficiary households),,55,738
Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),,55,739
Coverage of social safety net programs (% of population),,55,740
Coverage of social safety net programs in poorest quintile (% of population),,55,741
Coverage of social safety net programs in 2nd quintile (% of population),,55,742
Coverage of social safety net programs in 3rd quintile (% of population),,55,743
Coverage of social safety net programs in 4th quintile (% of population),,55,744
Coverage of social safety net programs in richest quintile (% of population),,55,745
Adequacy of social insurance programs (% of total welfare of beneficiary households),,55,746
Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),,55,747
Coverage of social insurance programs (% of population),,55,748
Coverage of social insurance programs in poorest quintile (% of population),,55,749
Coverage of social insurance programs in 2nd quintile (% of population),,55,750
Coverage of social insurance programs in 3rd quintile (% of population),,55,751
Coverage of social insurance programs in 4th quintile (% of population),,55,752
Coverage of social insurance programs in richest quintile (% of population),,55,753
Real effective exchange rate index (2010 = 100),,24,754
"Literacy rate, youth female (% of females ages 15-24)",,56,755
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,56,756
"Literacy rate, youth male (% of males ages 15-24)",,56,757
"Literacy rate, youth total (% of people ages 15-24)",,56,758
"Literacy rate, adult female (% of females ages 15 and above)",,56,759
"Literacy rate, adult male (% of males ages 15 and above)",,56,760
"Literacy rate, adult total (% of people ages 15 and above)",,56,761
"Compulsory education, duration (years)",,56,762
"School enrollment, primary (gross), gender parity index (GPI)",,57,763
"School enrollment, primary and secondary (gross), gender parity index (GPI)",,57,764
"School enrollment, secondary (gross), gender parity index (GPI)",,57,765
"School enrollment, tertiary (gross), gender parity index (GPI)",,57,766
"Preprimary education, duration (years)",,58,767
"Pupil-teacher ratio, preprimary",,58,768
"School enrollment, preprimary (% gross)",,57,769
"School enrollment, preprimary, female (% gross)",,57,770
"School enrollment, preprimary, male (% gross)",,57,771
"Trained teachers in preprimary education, female (% of female teachers)",,58,772
"Trained teachers in preprimary education, male (% of male teachers)",,58,773
Trained teachers in preprimary education (% of total teachers),,58,774
Primary school starting age (years),,58,775
"Primary completion rate, female (% of relevant age group)",,56,776
"Primary completion rate, male (% of relevant age group)",,56,777
"Primary completion rate, total (% of relevant age group)",,56,778
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",,56,779
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",,56,780
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",,56,781
"Primary education, duration (years)",,56,782
"Primary education, pupils",,57,783
"Primary education, pupils (% female)",,57,784
"Pupil-teacher ratio, primary",,58,785
"School enrollment, primary (% gross)",,57,786
"School enrollment, primary, female (% gross)",,57,787
"School enrollment, primary, male (% gross)",,57,788
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",,59,789
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",,59,790
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",,59,791
"School enrollment, primary (% net)",,57,792
"School enrollment, primary, female (% net)",,57,793
"School enrollment, primary, male (% net)",,57,794
"Net intake rate in grade 1, female (% of official school-age population)",,59,795
"Net intake rate in grade 1, male (% of official school-age population)",,59,796
Net intake rate in grade 1 (% of official school-age population),,59,797
"Over-age students, primary, female (% of female enrollment)",,59,798
"Over-age students, primary, male (% of male enrollment)",,59,799
"Over-age students, primary (% of enrollment)",,59,800
"School enrollment, primary, private (% of total primary)",,57,801
"Persistence to grade 5, female (% of cohort)",,59,802
"Persistence to grade 5, male (% of cohort)",,59,803
"Persistence to grade 5, total (% of cohort)",,59,804
"Persistence to last grade of primary, female (% of cohort)",,59,805
"Persistence to last grade of primary, male (% of cohort)",,59,806
"Persistence to last grade of primary, total (% of cohort)",,59,807
"Repeaters, primary, female (% of female enrollment)",,59,808
"Repeaters, primary, male (% of male enrollment)",,59,809
"Repeaters, primary, total (% of total enrollment)",,59,810
"Trained teachers in primary education, female (% of female teachers)",,58,811
"Trained teachers in primary education, male (% of male teachers)",,58,812
Trained teachers in primary education (% of total teachers),,58,813
"Primary education, teachers",,58,814
"Primary education, teachers (% female)",,58,815
"Adjusted net enrollment rate, primary (% of primary school age children)",,57,816
"Adjusted net enrollment rate, primary, female (% of primary school age children)",,57,817
"Adjusted net enrollment rate, primary, male (% of primary school age children)",,57,818
"Children out of school, primary",,57,819
"Children out of school, primary, female",,57,820
"Children out of school, female (% of female primary school age)",,57,821
"Children out of school, primary, male",,57,822
"Children out of school, male (% of male primary school age)",,57,823
Children out of school (% of primary school age),,57,824
Lower secondary school starting age (years),,58,825
"Lower secondary completion rate, female (% of relevant age group)",,56,826
"Lower secondary completion rate, male (% of relevant age group)",,56,827
"Lower secondary completion rate, total (% of relevant age group)",,56,828
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",,56,829
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",,56,830
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",,56,831
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",,56,832
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",,56,833
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",,56,834
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",,56,835
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",,56,836
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",,56,837
"Secondary education, duration (years)",,56,838
"Secondary education, pupils",,57,839
"Secondary education, pupils (% female)",,57,840
"Secondary education, general pupils",,57,841
"Secondary education, general pupils (% female)",,57,842
"Pupil-teacher ratio, lower secondary",,58,843
"Pupil-teacher ratio, secondary",,58,844
"Pupil-teacher ratio, upper secondary",,58,845
"Secondary education, vocational pupils",,57,846
"Secondary education, vocational pupils (% female)",,57,847
"School enrollment, secondary (% gross)",,57,848
"School enrollment, secondary, female (% gross)",,57,849
"School enrollment, secondary, male (% gross)",,57,850
"School enrollment, secondary (% net)",,57,851
"School enrollment, secondary, female (% net)",,57,852
"School enrollment, secondary, male (% net)",,57,853
"School enrollment, secondary, private (% of total secondary)",,57,854
"Progression to secondary school, female (%)",,59,855
"Progression to secondary school, male (%)",,59,856
Progression to secondary school (%),,59,857
"Trained teachers in secondary education, female (% of female teachers)",,58,858
"Trained teachers in lower secondary education, female (% of female teachers)",,58,859
"Trained teachers in lower secondary education, male (% of male teachers)",,58,860
Trained teachers in lower secondary education (% of total teachers),,58,861
"Trained teachers in secondary education, male (% of male teachers)",,58,862
"Trained teachers in upper secondary education, female (% of female teachers)",,58,863
"Trained teachers in upper secondary education, male (% of male teachers)",,58,864
Trained teachers in upper secondary education (% of total teachers),,58,865
Trained teachers in secondary education (% of total teachers),,58,866
"Secondary education, teachers",,58,867
"Secondary education, teachers, female",,58,868
"Secondary education, teachers (% female)",,58,869
"Adolescents out of school, female (% of female lower secondary school age)",,57,870
"Adolescents out of school, male (% of male lower secondary school age)",,57,871
Adolescents out of school (% of lower secondary school age),,57,872
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",,56,873
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",,56,874
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",,56,875
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",,56,876
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",,56,877
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",,56,878
"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",,56,879
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",,56,880
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",,56,881
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",,56,882
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",,56,883
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",,56,884
"Pupil-teacher ratio, tertiary",,58,885
"School enrollment, tertiary (% gross)",,57,886
"School enrollment, tertiary, female (% gross)",,57,887
"School enrollment, tertiary, male (% gross)",,57,888
"Tertiary education, academic staff (% female)",,58,889
"Current education expenditure, primary (% of total expenditure in primary public institutions)",,58,890
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",,58,891
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",,58,892
"Current education expenditure, total (% of total expenditure in public institutions)",,58,893
"Government expenditure per student, primary (% of GDP per capita)",,58,894
Expenditure on primary education (% of government expenditure on education),,58,895
"Government expenditure per student, secondary (% of GDP per capita)",,58,896
Expenditure on secondary education (% of government expenditure on education),,58,897
"Government expenditure per student, tertiary (% of GDP per capita)",,58,898
Expenditure on tertiary education (% of government expenditure on education),,58,899
"Government expenditure on education, total (% of government expenditure)",,58,900
"Government expenditure on education, total (% of GDP)",,58,901
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",,60,902
"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",,60,903
Proportion of seats held by women in national parliaments (%),,60,904
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),,61,905
Law prohibits or invalidates child or early marriage (1=yes; 0=no),,60,906
Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),,60,907
Law mandates paid or unpaid maternity leave (1=yes; 0=no),,60,908
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),,60,909
Legislation exists on domestic violence (1=yes; 0=no),,60,910
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),,60,911
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),,60,912
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",,61,913
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",,61,914
Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),,62,915
Women who believe a husband is justified in beating his wife when she argues with him (%),,62,916
Women who believe a husband is justified in beating his wife when she burns the food (%),,62,917
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),,62,918
Women who believe a husband is justified in beating his wife when she neglects the children (%),,62,919
Women who believe a husband is justified in beating his wife (any of five reasons) (%),,62,920
Women who believe a husband is justified in beating his wife when she refuses sex with him (%),,62,921
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",,63,922
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",,63,923
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",,63,924
Prevalence of anemia among women of reproductive age (% of women ages 15-49),,64,925
Prevalence of anemia among children (% of children under 5),,64,926
Prevalence of anemia among non-pregnant women (% of women ages 15-49),,64,927
"Condom use, population ages 15-24, female (% of females ages 15-24)",,65,928
"Condom use, population ages 15-24, male (% of males ages 15-24)",,65,929
Number of deaths ages 5-14 years,,66,930
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",,63,931
Number of infant deaths,,66,932
"Cause of death, by injury (% of total)",,63,933
Number of under-five deaths,,66,934
"Cause of death, by non-communicable diseases (% of total)",,63,935
Number of neonatal deaths,,66,936
"Probability of dying at age 5-14 years (per 1,000 children age 5)",,66,937
Women's share of population ages 15+ living with HIV (%),,63,938
"Prevalence of HIV, total (% of population ages 15-49)",,63,939
"Mortality rate, under-5 (per 1,000 live births)",,66,940
"Mortality rate, under-5, female (per 1,000 live births)",,66,941
"Mortality rate, under-5, male (per 1,000 live births)",,66,942
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",,66,943
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",,66,944
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",,66,945
"Mortality rate, neonatal (per 1,000 live births)",,66,946
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),,67,947
"People using at least basic drinking water services, rural (% of rural population)",,65,948
"People using at least basic drinking water services, urban (% of urban population)",,65,949
People using at least basic drinking water services (% of population),,65,950
"People using safely managed drinking water services, rural (% of rural population)",,65,951
"People using safely managed drinking water services, urban (% of urban population)",,65,952
People using safely managed drinking water services (% of population),,65,953
Children (0-14) living with HIV,,63,954
"Prevalence of HIV, female (% ages 15-24)",,63,955
"Prevalence of HIV, male (% ages 15-24)",,63,956
Antiretroviral therapy coverage (% of people living with HIV),,63,957
Adults (ages 15+) newly infected with HIV,,63,958
Children (ages 0-14) newly infected with HIV,,63,959
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,,63,960
"Incidence of HIV (per 1,000 uninfected population ages 15-49)",,63,961
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),,63,962
"Immunization, HepB3 (% of one-year-old children)",,65,963
"Immunization, DPT (% of children ages 12-23 months)",,65,964
"Immunization, measles (% of children ages 12-23 months)",,65,965
"Hospital beds (per 1,000 people)",,68,966
"Community health workers (per 1,000 people)",,68,967
"Nurses and midwives (per 1,000 people)",,68,968
"Physicians (per 1,000 people)",,68,969
"Specialist surgical workforce (per 100,000 population)",,68,970
"Incidence of malaria (per 1,000 population at risk)",,63,971
Use of insecticide-treated bed nets (% of under-5 population),,65,972
Children with fever receiving antimalarial drugs (% of children under age 5 with fever),,65,973
Number of maternal deaths,,67,974
Lifetime risk of maternal death (1 in: rate varies by country),,67,975
Lifetime risk of maternal death (%),,67,976
Prevalence of anemia among pregnant women (%),,64,977
"Smoking prevalence, total (ages 15+)",,63,978
"Smoking prevalence, females (% of adults)",,63,979
"Smoking prevalence, males (% of adults)",,63,980
Risk of catastrophic expenditure for surgical care (% of people at risk),,63,981
Risk of impoverishing expenditure for surgical care (% of people at risk),,63,982
"Number of surgical procedures (per 100,000 population)",,68,983
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",,66,984
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",,66,985
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",,66,986
Pregnant women receiving prenatal care (%),,67,987
ARI treatment (% of children under 5 taken to a health provider),,65,988
"People using at least basic sanitation services, rural (% of rural population)",,65,989
"People using at least basic sanitation services, urban (% of urban population)",,65,990
People using at least basic sanitation services (% of population),,65,991
Exclusive breastfeeding (% of children under 6 months),,64,992
Births attended by skilled health staff (% of total),,67,993
Low-birthweight babies (% of births),,64,994
Diabetes prevalence (% of population ages 20 to 79),,63,995
Female genital mutilation prevalence (%),,63,996
"People with basic handwashing facilities including soap and water, rural (% of rural population)",,65,997
"People with basic handwashing facilities including soap and water, urban (% of urban population)",,65,998
People with basic handwashing facilities including soap and water (% of population),,65,999
"Prevalence of underweight, weight for age, female (% of children under 5)",,64,1000
"Prevalence of underweight, weight for age, male (% of children under 5)",,64,1001
"Prevalence of underweight, weight for age (% of children under 5)",,64,1002
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,67,1003
"Maternal mortality ratio (national estimate, per 100,000 live births)",,67,1004
"People practicing open defecation, rural (% of rural population)",,63,1005
"People practicing open defecation, urban (% of urban population)",,63,1006
People practicing open defecation (% of population),,63,1007
Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),,65,1008
Diarrhea treatment (% of children under 5 who received ORS packet),,65,1009
"Prevalence of overweight, weight for height, female (% of children under 5)",,64,1010
"Prevalence of overweight, weight for height, male (% of children under 5)",,64,1011
"Prevalence of overweight, weight for height (% of children under 5)",,64,1012
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",,66,1013
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",,66,1014
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",,66,1015
"People using safely managed sanitation services, rural (% of rural population)",,65,1016
"People using safely managed sanitation services, urban (% of urban population)",,65,1017
People using safely managed sanitation services (% of population),,65,1018
"Prevalence of stunting, height for age, female (% of children under 5)",,64,1019
"Prevalence of stunting, height for age, male (% of children under 5)",,64,1020
"Prevalence of stunting, height for age (% of children under 5)",,64,1021
"Suicide mortality rate, female (per 100,000 female population)",,66,1022
"Suicide mortality rate, male (per 100,000 male population)",,66,1023
"Suicide mortality rate (per 100,000 population)",,66,1024
"Mortality caused by road traffic injury (per 100,000 people)",,66,1025
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,66,1026
"Prevalence of wasting, weight for height, female (% of children under 5)",,64,1027
"Prevalence of wasting, weight for height, male (% of children under 5)",,64,1028
"Prevalence of wasting, weight for height (% of children under 5)",,64,1029
"Prevalence of severe wasting, weight for height, female (% of children under 5)",,64,1030
"Prevalence of severe wasting, weight for height, male (% of children under 5)",,64,1031
"Prevalence of severe wasting, weight for height (% of children under 5)",,64,1032
Tuberculosis treatment success rate (% of new cases),,65,1033
"Tuberculosis case detection rate (%, all forms)",,65,1034
"Incidence of tuberculosis (per 100,000 people)",,63,1035
Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),,69,1036
Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,,69,1037
Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),,69,1038
Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),,69,1039
Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),,69,1040
Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,,69,1041
Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),,69,1042
Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),,69,1043
Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,,69,1044
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),,69,1045
Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,,69,1046
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),,69,1047
UHC service coverage index,,69,1048
Newborns protected against tetanus (%),,67,1049
Current health expenditure (% of GDP),,68,1050
Current health expenditure per capita (current US$),,68,1051
"Current health expenditure per capita, PPP (current international $)",,68,1052
External health expenditure (% of current health expenditure),,68,1053
External health expenditure per capita (current US$),,68,1054
"External health expenditure per capita, PPP (current international $)",,68,1055
Domestic general government health expenditure (% of current health expenditure),,68,1056
Domestic general government health expenditure (% of GDP),,68,1057
Domestic general government health expenditure (% of general government expenditure),,68,1058
Domestic general government health expenditure per capita (current US$),,68,1059
"Domestic general government health expenditure per capita, PPP (current international $)",,68,1060
Out-of-pocket expenditure (% of current health expenditure),,68,1061
Out-of-pocket expenditure per capita (current US$),,68,1062
"Out-of-pocket expenditure per capita, PPP (current international $)",,68,1063
Domestic private health expenditure (% of current health expenditure),,68,1064
Domestic private health expenditure per capita (current US$),,68,1065
"Domestic private health expenditure per capita, PPP  (current international $)",,68,1066
Income share held by second 20%,%,70,1067
Income share held by third 20%,%,70,1068
Income share held by fourth 20%,%,70,1069
Income share held by highest 20%,%,70,1070
Income share held by highest 10%,%,70,1071
Income share held by lowest 10%,%,70,1072
Income share held by lowest 20%,%,70,1073
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),%,71,1074
Poverty gap at $1.90 a day (2011 PPP) (%),%,71,1075
GINI index (World Bank estimate),%,70,1076
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),%,71,1077
Poverty gap at $3.20 a day (2011 PPP) (%),%,71,1078
