name,unit,dataset_id,id
LLECE: Female 6th grade students by mathematics proficiency level (%). Below Level 1,,3,1046
LLECE: Male 6th grade students by mathematics proficiency level (%). Below Level 1,,3,1047
LLECE: 6th grade students by mathematics proficiency level (%). Level 1,,3,1048
LLECE: Female 6th grade students by mathematics proficiency level (%). Level 1,,3,1049
LLECE: Male 6th grade students by mathematics proficiency level (%). Level 1,,3,1050
LLECE: 6th grade students by mathematics proficiency level (%). Level 2,,3,1051
LLECE: Female 6th grade students by mathematics proficiency level (%). Level 2,,3,1052
LLECE: Male 6th grade students by mathematics proficiency level (%). Level 2,,3,1053
LLECE: 6th grade students by mathematics proficiency level (%). Level 3,,3,1054
LLECE: Female 6th grade students by mathematics proficiency level (%). Level 3,,3,1055
LLECE: Male 6th grade students by mathematics proficiency level (%). Level 3,,3,1056
LLECE: 6th grade students by mathematics proficiency level (%). Level 4,,3,1057
LLECE: Female 6th grade students by mathematics proficiency level (%). Level 4,,3,1058
LLECE: Male 6th grade students by mathematics proficiency level (%). Level 4,,3,1059
LLECE: Mean performance on the mathematics scale for 6th grade students. Female,,3,1060
LLECE: Mean performance on the mathematics scale for 6th grade students. Male,,3,1061
LLECE: Distribution of 6th Grade Mathematics Scores: 10th Percentile Score,,3,1062
LLECE: Distribution of 6th Grade Mathematics Scores: 25th Percentile Score,,3,1063
LLECE: Distribution of 6th Grade Mathematics Scores: 50th Percentile Score,,3,1064
LLECE: Distribution of 6th Grade Mathematics Scores: 75th Percentile Score,,3,1065
LLECE: Distribution of 6th Grade Mathematics Scores: 90th Percentile Score,,3,1066
LLECE: Mean performance on the reading scale for 3rd grade students. Total,,3,1067
LLECE: 3rd grade students by reading proficiency level (%). Below Level 1,,3,1068
LLECE: Female 3rd grade students by reading proficiency level (%). Below Level 1,,3,1069
LLECE: Male 3rd grade students by reading proficiency level (%). Below Level 1,,3,1070
LLECE: 3rd grade students by reading proficiency level (%). Level 1,,3,1071
LLECE: Female 3rd grade students by reading proficiency level (%). Level 1,,3,1072
LLECE: Male 3rd grade students by reading proficiency level (%). Level 1,,3,1073
LLECE: 3rd grade students by reading proficiency level (%). Level 2,,3,1074
LLECE: Female 3rd grade students by reading proficiency level (%). Level 2,,3,1075
LLECE: Male 3rd grade students by reading proficiency level (%). Level 2,,3,1076
LLECE: 3rd grade students by reading proficiency level (%). Level 3,,3,1077
LLECE: Female 3rd grade students by reading proficiency level (%). Level 3,,3,1078
LLECE: Male 3rd grade students by reading proficiency level (%). Level 3,,3,1079
LLECE: 3rd grade students by reading proficiency level (%). Level 4,,3,1080
LLECE: Female 3rd grade students by reading proficiency level (%). Level 4,,3,1081
LLECE: Male 3rd grade students by reading proficiency level (%). Level 4,,3,1082
LLECE: Mean performance on the reading scale for 3rd grade students. Female,,3,1083
LLECE: Mean performance on the reading scale for 3rd grade students. Male,,3,1084
LLECE: Distribution of 3rd Grade Reading Scores: 10th Percentile Score,,3,1085
LLECE: Distribution of 3rd Grade Reading Scores: 25th Percentile Score,,3,1086
LLECE: Distribution of 3rd Grade Reading Scores: 50th Percentile Score,,3,1087
LLECE: Distribution of 3rd Grade Reading Scores: 75th Percentile Score,,3,1088
LLECE: Distribution of 3rd Grade Reading Scores: 90th Percentile Score,,3,1089
LLECE: Mean performance on the reading scale for 4th grade students. Total,,3,1090
LLECE: Distribution of 4th Grade Reading Scores: 10th Percentile Score,,3,1091
LLECE: Distribution of 4th Grade Reading Scores: 25th Percentile Score,,3,1092
LLECE: Distribution of 4th Grade Reading Scores: 50th Percentile Score,,3,1093
LLECE: Distribution of 4th Grade Reading Scores: 75th Percentile Score,,3,1094
LLECE: Distribution of 4th Grade Reading Scores: 90th Percentile Score,,3,1095
LLECE: Mean performance on the reading scale for 6th grade students. Total,,3,1096
LLECE: 6th grade students by reading proficiency level (%). Below Level 1,,3,1097
LLECE: Female 6th grade students by reading proficiency level (%). Below Level 1,,3,1098
LLECE: Male 6th grade students by reading proficiency level (%). Below Level 1,,3,1099
LLECE: 6th grade students by reading proficiency level (%). Level 1,,3,1100
LLECE: Female 6th grade students by reading proficiency level (%). Level 1,,3,1101
LLECE: Male 6th grade students by reading proficiency level (%). Level 1,,3,1102
LLECE: 6th grade students by reading proficiency level (%). Level 2,,3,1103
LLECE: Female 6th grade students by reading proficiency level (%). Level 2,,3,1104
LLECE: Male 6th grade students by reading proficiency level (%). Level 2,,3,1105
LLECE: 6th grade students by reading proficiency level (%). Level 3,,3,1106
LLECE: Female 6th grade students by reading proficiency level (%). Level 3,,3,1107
LLECE: Male 6th grade students by reading proficiency level (%). Level 3,,3,1108
LLECE: 6th grade students by reading proficiency level (%). Level 4,,3,1109
LLECE: Female 6th grade students by reading proficiency level (%). Level 4,,3,1110
LLECE: Male 6th grade students by reading proficiency level (%). Level 4,,3,1111
LLECE: Mean performance on the reading scale for 6th grade students. Female,,3,1112
LLECE: Mean performance on the reading scale for 6th grade students. Male,,3,1113
LLECE: Distribution of 6th Grade Reading Scores: 10th Percentile Score,,3,1114
LLECE: Distribution of 6th Grade Reading Scores: 25th Percentile Score,,3,1115
LLECE: Distribution of 6th Grade Reading Scores: 50th Percentile Score,,3,1116
LLECE: Distribution of 6th Grade Reading Scores: 75th Percentile Score,,3,1117
LLECE: Distribution of 6th Grade Reading Scores: 90th Percentile Score,,3,1118
LLECE: Mean performance on the science scale for 6th grade students. Total,,3,1119
LLECE: 6th grade students by science proficiency level (%). Below Level 1,,3,1120
LLECE: Female 6th grade students by science proficiency level (%). Below Level 1,,3,1121
LLECE: Male 6th grade students by science proficiency level (%). Below Level 1,,3,1122
LLECE: 6th grade students by science proficiency level (%). Level 1,,3,1123
LLECE: Female 6th grade students by science proficiency level (%). Level 1,,3,1124
LLECE: Male 6th grade students by science proficiency level (%). Level 1,,3,1125
LLECE: 6th grade students by science proficiency level (%). Level 2,,3,1126
LLECE: Female 6th grade students by science proficiency level (%). Level 2,,3,1127
LLECE: Male 6th grade students by science proficiency level (%). Level 2,,3,1128
LLECE: 6th grade students by science proficiency level (%). Level 3,,3,1129
LLECE: Female 6th grade students by science proficiency level (%). Level 3,,3,1130
LLECE: Male 6th grade students by science proficiency level (%). Level 3,,3,1131
LLECE: 6th grade students by science proficiency level (%). Level 4,,3,1132
LLECE: Female 6th grade students by science proficiency level (%). Level 4,,3,1133
LLECE: Male 6th grade students by science proficiency level (%). Level 4,,3,1134
LLECE: Mean performance on the science scale for 6th grade students. Female,,3,1135
LLECE: Mean performance on the science scale for 6th grade students. Male,,3,1136
LLECE: Distribution of 6th Grade Science Scores: 10th Percentile Score,,3,1137
LLECE: Distribution of 6th Grade Science Scores: 25th Percentile Score,,3,1138
LLECE: Distribution of 6th Grade Science Scores: 50th Percentile Score,,3,1139
LLECE: Distribution of 6th Grade Science Scores: 75th Percentile Score,,3,1140
LLECE: Distribution of 6th Grade Science Scores: 90th Percentile Score,,3,1141
PASEC: Distribution of 5th Grade French Scores: 5th Percentile Score,,3,1142
PASEC: Distribution of 5th Grade French Scores: 10th Percentile Score,,3,1143
PASEC: Distribution of 5th Grade French Scores: 25th Percentile Score,,3,1144
PASEC: Distribution of 5th Grade French Scores: 50th Percentile Score,,3,1145
PASEC: Distribution of 5th Grade French Scores: 75th Percentile Score,,3,1146
PASEC: Distribution of 5th Grade French Scores: 90th Percentile Score,,3,1147
PASEC: Distribution of 5th Grade French Scores: 95th Percentile Score,,3,1148
PASEC: Mean performance on the French language scale (100 points) for 5th grade students. Total,,3,1149
PASEC: Mean performance on the French language scale (100 points) for 5th grade students. Female,,3,1150
PASEC: 5th grade students reaching the Knowledge Base Rate on the French language scale (%),,3,1151
PASEC: Female 5th grade students reaching the Knowledge Base Rate on the French language scale (%),,3,1152
PASEC: Male 5th grade students reaching the Knowledge Base Rate on the French language scale (%),,3,1153
PASEC: 5th grade students below the Failure Rate on the French language scale (%),,3,1154
PASEC: Female 5th grade students below the Failure Rate on the French language scale (%),,3,1155
PASEC: Male 5th grade students below the Failure Rate on the French language scale (%),,3,1156
PASEC: Mean performance on the French language scale (100 points) for 5th grade students. Male,,3,1157
PASEC: Mean performance on the mathematics scale for 2nd grade students. Total,,3,1158
PASEC: Percentage of 2nd grade students correcting answering the addition problem: 8+5,,3,1159
PASEC: Percentage of 2nd grade students correcting answering the addition problem: 14+23,,3,1160
PASEC: Percentage of 2nd grade students correcting answering the addition problem: 39+26,,3,1161
PASEC: Distribution of 2nd grade students by last number reached when counting out loud. 0 to 60,,3,1162
PASEC: Distribution of 2nd grade students by last number reached when counting out loud. 61 to 80,,3,1163
PASEC: Distribution of 2nd grade students by last number reached when counting out loud. 80+,,3,1164
PASEC: Mean performance on the mathematics scale for 2nd grade students. Female,,3,1165
PASEC: 2nd grade students by mathematics proficiency level (%). Below Level 1,,3,1166
PASEC: 2nd grade students by mathematics proficiency level (%). Level 1,,3,1167
PASEC: 2nd grade students by mathematics proficiency level (%). Level 2,,3,1168
PASEC: 2nd grade students by mathematics proficiency level (%). Level 3,,3,1169
PASEC: Mean performance on the mathematics scale for 2nd grade students. Male,,3,1170
PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,,3,1171
PASEC: Mean performance on the mathematics scale for 2nd grade students who did not attend pre-primary education,,3,1172
PASEC: Distribution of 2nd grade mathematics scores: 5th Percentile Score,,3,1173
PASEC: Distribution of 2nd grade mathematics scores: 1st Percentile Score,,3,1174
PASEC: Distribution of 2nd grade mathematics scores: 10th Percentile Score,,3,1175
PASEC: Distribution of 2nd grade mathematics scores: 25th Percentile Score,,3,1176
PASEC: Distribution of 2nd grade mathematics scores: 50th Percentile Score,,3,1177
PASEC: Distribution of 2nd grade mathematics scores: 75th Percentile Score,,3,1178
PASEC: Distribution of 2nd grade mathematics scores: 90th Percentile Score,,3,1179
PASEC: Distribution of 2nd grade mathematics scores: 95th Percentile Score,,3,1180
PASEC: Distribution of 2nd grade mathematics scores: 99th Percentile Score,,3,1181
PASEC: Mean performance on the mathematics scale for 2nd grade students who attended pre-primary education,,3,1182
PASEC: Average performance gap between 2nd grade students who attended/did not attend pre-primary education. Mathematics,,3,1183
PASEC: Average performance gap between 2nd grade students in private and public education. Mathematics,,3,1184
PASEC: Average performance gap between 2nd grade students in rural and urban areas. Mathematics,,3,1185
PASEC: Percentage of 2nd grade students correcting answering the subtraction problem: 13-7,,3,1186
PASEC: Percentage of 2nd grade students correcting answering the subtraction problem: 34-11,,3,1187
PASEC: Percentage of 2nd grade students correcting answering the subtraction problem: 50-18,,3,1188
PASEC: Mean performance on the mathematics scale for 6th grade students. Total,,3,1189
PASEC: Mean performance on the mathematics scale for 6th grade students. Female,,3,1190
PASEC: 6th grade students by mathematics proficiency level (%). Below Level 1,,3,1191
PASEC: 6th grade students by mathematics proficiency level (%). Level 1,,3,1192
PASEC: 6th grade students by mathematics proficiency level (%). Level 2,,3,1193
PASEC: 6th grade students by mathematics proficiency level (%). Level 3,,3,1194
PASEC: Mean performance on the mathematics scale for 6th grade students. Male,,3,1195
PASEC: Average performance gap between 6th grade students in multigrade and standard classes. Mathematics,,3,1196
PASEC: Mean performance on the mathematics scale for 6th grade students who did not attend pre-primary education,,3,1197
PASEC: Distribution of 6th grade mathematics scores: 5th Percentile Score,,3,1198
PASEC: Distribution of 6th grade mathematics scores: 1st Percentile Score,,3,1199
PASEC: Distribution of 6th grade mathematics scores: 10th Percentile Score,,3,1200
PASEC: Distribution of 6th grade mathematics scores: 25th Percentile Score,,3,1201
PASEC: Distribution of 6th grade mathematics scores: 50th Percentile Score,,3,1202
PASEC: Distribution of 6th grade mathematics scores: 75th Percentile Score,,3,1203
PASEC: Distribution of 6th grade mathematics scores: 90th Percentile Score,,3,1204
PASEC: Distribution of 6th grade mathematics scores: 95th Percentile Score,,3,1205
PASEC: Distribution of 6th grade mathematics scores: 99th Percentile Score,,3,1206
PASEC: Mean performance on the mathematics scale for 6th grade students who attended pre-primary education,,3,1207
PASEC: Average performance gap between 6th grade students who attended/did not attend pre-primary education. Mathematics,,3,1208
PASEC: Average performance gap between 6th grade students in private and public education. Mathematics,,3,1209
PASEC: Average performance gap between 6th grade students in rural and urban areas. Mathematics,,3,1210
PASEC: Distribution of 5th Grade Mathematics Scores: 5th Percentile Score,,3,1211
PASEC: Distribution of 5th Grade Mathematics Scores: 10th Percentile Score,,3,1212
PASEC: Distribution of 5th Grade Mathematics Scores: 25th Percentile Score,,3,1213
PASEC: Distribution of 5th Grade Mathematics Scores: 50th Percentile Score,,3,1214
PASEC: Distribution of 5th Grade Mathematics Scores: 75th Percentile Score,,3,1215
PASEC: Distribution of 5th Grade Mathematics Scores: 90th Percentile Score,,3,1216
PASEC: Distribution of 5th Grade Mathematics Scores: 95th Percentile Score,,3,1217
PASEC: Mean performance on the mathematics scale (100 points) for 5th grade students. Total,,3,1218
PASEC: Mean performance on the mathematics scale (100 points) for 5th grade students. Female,,3,1219
PASEC: 5th grade students reaching the Knowledge Base Rate on the mathematics scale (%),,3,1220
PASEC: Female 5th grade students reaching the Knowledge Base Rate on the mathematics scale (%),,3,1221
PASEC: Male 5th grade students reaching the Knowledge Base Rate on the mathematics scale (%),,3,1222
PASEC: 5th grade students below the Failure Rate on the mathematics scale (%),,3,1223
PASEC: Female 5th grade students below the Failure Rate on the mathematics scale (%),,3,1224
PASEC: Male 5th grade students below the Failure Rate on the mathematics scale (%),,3,1225
PASEC: Mean performance on the mathematics scale (100 points) for 5th grade students. Male,,3,1226
PASEC: Mean performance on the language scale for 2nd grade students. Total,,3,1227
PASEC: Mean performance on the language scale for 2nd grade students. Female,,3,1228
PASEC: 2nd grade students by language proficiency level (%). Below Level 1,,3,1229
PASEC: 2nd grade students by language proficiency level (%). Level 1,,3,1230
PASEC: 2nd grade students by language proficiency level (%). Level 2,,3,1231
PASEC: 2nd grade students by language proficiency level (%). Level 3,,3,1232
PASEC: 2nd grade students by language proficiency level (%). Level 4,,3,1233
PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 0 to 5 Letters,,3,1234
PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 11 to 20 Letters,,3,1235
PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 20+ Letters,,3,1236
PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 6 to 10 Letters,,3,1237
PASEC: Mean performance on the language scale for 2nd grade students. Male,,3,1238
PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Language,,3,1239
PASEC: Mean performance on the language scale for 2nd grade students who did not attend pre-primary education,,3,1240
PASEC: Distribution of 2nd grade language scores: 5th Percentile Score,,3,1241
PASEC: Distribution of 2nd grade language scores: 1st Percentile Score,,3,1242
PASEC: Distribution of 2nd grade language scores: 10th Percentile Score,,3,1243
PASEC: Distribution of 2nd grade language scores: 25th Percentile Score,,3,1244
PASEC: Distribution of 2nd grade language scores: 50th Percentile Score,,3,1245
PASEC: Distribution of 2nd grade language scores: 75th Percentile Score,,3,1246
PASEC: Distribution of 2nd grade language scores: 90th Percentile Score,,3,1247
PASEC: Distribution of 2nd grade language scores: 95th Percentile Score,,3,1248
PASEC: Distribution of 2nd grade language scores: 99th Percentile Score,,3,1249
PASEC: Mean performance on the language scale for 2nd grade students who attended pre-primary education,,3,1250
PASEC: Average performance gap between 2nd grade students who attended/did not attend pre-primary education. Language,,3,1251
PASEC: Average performance gap between 2nd grade students in private and public education. Language,,3,1252
PASEC: Average performance gap between 2nd grade students in rural and urban areas. Language,,3,1253
PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 0 Words,,3,1254
PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 11 to 20 Words,,3,1255
PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 1 to 5 Words,,3,1256
PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 20+ Words,,3,1257
PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 6 to 10 Words,,3,1258
PASEC: Mean performance on the reading scale for 6th grade students. Total,,3,1259
PASEC: Mean performance on the reading scale for 6th grade students. Female,,3,1260
PASEC: 6th grade students by reading proficiency level (%). Below Level 1,,3,1261
PASEC: 6th grade students by reading proficiency level (%). Level 1,,3,1262
PASEC: 6th grade students by reading proficiency level (%). Level 2,,3,1263
PASEC: 6th grade students by reading proficiency level (%). Level 3,,3,1264
PASEC: 6th grade students by reading proficiency level (%). Level 4,,3,1265
PASEC: Mean performance on the reading scale for 6th grade students. Male,,3,1266
PASEC: Average performance gap between 6th grade students in multigrade and standard classes. Reading,,3,1267
PASEC: Mean performance on the reading scale for 6th grade students who did not attend pre-primary education,,3,1268
PASEC: Distribution of 6th grade reading scores: 5th Percentile Score,,3,1269
PASEC: Distribution of 6th grade reading scores: 1st Percentile Score,,3,1270
PASEC: Distribution of 6th grade reading scores: 10th Percentile Score,,3,1271
PASEC: Distribution of 6th grade reading scores: 25th Percentile Score,,3,1272
PASEC: Distribution of 6th grade reading scores: 50th Percentile Score,,3,1273
PASEC: Distribution of 6th grade reading scores: 75th Percentile Score,,3,1274
PASEC: Distribution of 6th grade reading scores: 90th Percentile Score,,3,1275
PASEC: Distribution of 6th grade reading scores: 95th Percentile Score,,3,1276
PASEC: Distribution of 6th grade reading scores: 99th Percentile Score,,3,1277
PASEC: Mean performance on the reading scale for 6th grade students who attended pre-primary education,,3,1278
PASEC: Average performance gap between 6th grade students who attended/did not attend pre-primary education. Reading,,3,1279
PASEC: Average performance gap between 6th grade students in private and public education. Reading,,3,1280
PASEC: Average performance gap between 6th grade students in rural and urban areas. Reading,,3,1281
PIAAC: Mean Adult Literacy Proficiency. Total,,3,1282
PIAAC: Adults by literacy proficiency level (%). Level 1,,3,1283
PIAAC: Adults by literacy proficiency level (%). Level 2,,3,1284
PIAAC: Adults by literacy proficiency level (%). Level 3,,3,1285
PIAAC: Adults by literacy proficiency level (%). Level 4,,3,1286
PIAAC: Adults by literacy proficiency level (%). Level 5,,3,1287
PIAAC: Adults by literacy proficiency level (%). Below Level 1,,3,1288
PIAAC: Mean Adult Literacy Proficiency. Female,,3,1289
PIAAC: Female adults by literacy proficiency level (%). Level 1,,3,1290
PIAAC: Female adults by literacy proficiency level (%). Level 2,,3,1291
PIAAC: Female adults by literacy proficiency level (%). Level 3,,3,1292
PIAAC: Female adults by literacy proficiency level (%). Level 4 & 5,,3,1293
PIAAC: Female adults by literacy proficiency level (%). Below Level 1,,3,1294
PIAAC: Mean Adult Literacy Proficiency. Male,,3,1295
PIAAC: Male adults by literacy proficiency level (%). Level 1,,3,1296
PIAAC: Male adults by literacy proficiency level (%). Level 2,,3,1297
PIAAC: Male adults by literacy proficiency level (%). Level 3,,3,1298
PIAAC: Male adults by literacy proficiency level (%). Level 4 & 5,,3,1299
PIAAC: Male adults by literacy proficiency level (%). Below Level 1,,3,1300
PIAAC: Distribution of Adult Literacy Scores: 5th Percentile Score,,3,1301
PIAAC: Distribution of Adult Literacy Scores: 10th Percentile Score,,3,1302
PIAAC: Distribution of Adult Literacy Scores: 25th Percentile Score,,3,1303
PIAAC: Distribution of Adult Literacy Scores: 50th Percentile Score,,3,1304
PIAAC: Distribution of Adult Literacy Scores: 75th Percentile Score,,3,1305
PIAAC: Distribution of Adult Literacy Scores: 90th Percentile Score,,3,1306
PIAAC: Distribution of Adult Literacy Scores: 95th Percentile Score,,3,1307
PIAAC: Mean Young Adult Literacy Proficiency. Total,,3,1308
PIAAC: Young adults by literacy proficiency level (%). Level 1,,3,1309
PIAAC: Young adults by literacy proficiency level (%). Level 2,,3,1310
PIAAC: Young adults by literacy proficiency level (%). Level 3,,3,1311
PIAAC: Young adults by literacy proficiency level (%). Level 4 & 5,,3,1312
PIAAC: Young adults by literacy proficiency level (%). Below Level 1,,3,1313
PIAAC: Mean Young Adult Literacy Proficiency. Female,,3,1314
PIAAC: Mean Young Adult Literacy Proficiency. Male,,3,1315
PIAAC: Mean Adult Numeracy Proficiency. Total,,3,1316
PIAAC: Adults by numeracy proficiency level (%). Level 1,,3,1317
PIAAC: Adults by numeracy proficiency level (%). Level 2,,3,1318
PIAAC: Adults by numeracy proficiency level (%). Level 3,,3,1319
PIAAC: Adults by numeracy proficiency level (%). Level 4,,3,1320
PIAAC: Adults by numeracy proficiency level (%). Level 5,,3,1321
PIAAC: Adults by numeracy proficiency level (%). Below Level 1,,3,1322
PIAAC: Mean Adult Numeracy Proficiency. Female,,3,1323
PIAAC: Female adults by numeracy proficiency level (%). Level 1,,3,1324
PIAAC: Female adults by numeracy proficiency level (%). Level 2,,3,1325
PIAAC: Female adults by numeracy proficiency level (%). Level 3,,3,1326
PIAAC: Female adults by numeracy proficiency level (%). Level 4 & 5,,3,1327
PIAAC: Female adults by numeracy proficiency level (%). Below Level 1,,3,1328
PIAAC: Mean Adult Numeracy Proficiency. Male,,3,1329
PIAAC: Male adults by numeracy proficiency level (%). Level 1,,3,1330
PIAAC: Male adults by numeracy proficiency level (%). Level 2,,3,1331
PIAAC: Male adults by numeracy proficiency level (%). Level 3,,3,1332
PIAAC: Male adults by numeracy proficiency level (%). Level 4 & 5,,3,1333
PIAAC: Male adults by numeracy proficiency level (%). Below Level 1,,3,1334
PIAAC: Distribution of Adult Numeracy Scores: 5th Percentile Score,,3,1335
PIAAC: Distribution of Adult Numeracy Scores: 10th Percentile Score,,3,1336
PIAAC: Distribution of Adult Numeracy Scores: 25th Percentile Score,,3,1337
PIAAC: Distribution of Adult Numeracy Scores: 50th Percentile Score,,3,1338
PIAAC: Distribution of Adult Numeracy Scores: 75th Percentile Score,,3,1339
PIAAC: Distribution of Adult Numeracy Scores: 90th Percentile Score,,3,1340
PIAAC: Distribution of Adult Numeracy Scores: 95th Percentile Score,,3,1341
PIAAC: Mean Young Adult Numeracy Proficiency. Total,,3,1342
PIAAC: Young adults by numeracy proficiency level (%). Level 1,,3,1343
PIAAC: Young adults by numeracy proficiency level (%). Level 2,,3,1344
PIAAC: Young adults by numeracy proficiency level (%). Level 3,,3,1345
PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,,3,1346
PIAAC: Young adults by numeracy proficiency level (%). Below Level 1,,3,1347
PIAAC: Mean Young Adult Numeracy Proficiency. Female,,3,1348
PIAAC: Mean Young Adult Numeracy Proficiency. Male,,3,1349
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 1,,3,1350
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 2,,3,1351
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,,3,1352
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,,3,1353
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Failed the ICT Core Test,,3,1354
PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Level 1,,3,1355
PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Level 2,,3,1356
PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Level 3,,3,1357
PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,,3,1358
PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). No computer experience or failed the ICT core test,,3,1359
PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Level 1,,3,1360
PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Level 2,,3,1361
PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Level 3,,3,1362
PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,,3,1363
PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). No computer experience or failed the ICT core test,,3,1364
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). No computer experience,,3,1365
PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Opted out of computer-based assessment,,3,1366
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 5th Percentile Score,,3,1367
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 10th Percentile Score,,3,1368
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 25th Percentile Score,,3,1369
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 50th Percentile Score,,3,1370
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 75th Percentile Score,,3,1371
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 90th Percentile Score,,3,1372
PIAAC: Distribution of Adult Problem Solving in Technology-Rich Environments Scores: 95th Percentile Score,,3,1373
PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Level 1,,3,1374
PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Level 2,,3,1375
PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Level 3,,3,1376
PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,,3,1377
PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). No computer experience or failed the ICT core test,,3,1378
PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Opted out of computer-based assessment,,3,1379
PIRLS: Mean performance on the reading scale for fourth grade students. Total,,3,1380
PIRLS: Fourth grade students reaching the advanced international benchmark in reading achievement (%),,3,1381
PIRLS: Female 4th grade students reaching the advanced international benchmark in reading achievement (%),,3,1382
PIRLS: Male 4th grade students reaching the advanced international benchmark in reading achievement (%),,3,1383
PIRLS: Fourth grade students who did not reach the low international benchmark in reading achievement (%),,3,1384
PIRLS: Female 4th grade students who did not reach the low international benchmark in reading achievement (%),,3,1385
PIRLS: Male 4th grade students who did not reach the low international benchmark in reading achievement (%),,3,1386
PIRLS: Mean performance on the reading scale for fourth grade students. Female,,3,1387
PIRLS: Fourth grade students reaching the high international benchmark in reading achievement (%),,3,1388
PIRLS: Female 4th grade students reaching the high international benchmark in reading achievement (%),,3,1389
PIRLS: Male 4th grade students reaching the high international benchmark in reading achievement (%),,3,1390
PIRLS: Fourth grade students reaching the intermediate international benchmark in reading achievement (%),,3,1391
PIRLS: Female 4th grade students reaching the intermediate international benchmark in reading achievement (%),,3,1392
PIRLS: Male 4th grade students reaching the intermediate international benchmark in reading achievement (%),,3,1393
PIRLS: Fourth grade students reaching the low international benchmark in reading achievement (%),,3,1394
PIRLS: Female 4th grade students reaching the low international benchmark in reading achievement (%),,3,1395
PIRLS: Male 4th grade students reaching the low international benchmark in reading achievement (%),,3,1396
PIRLS: Mean performance on the reading scale for fourth grade students. Male,,3,1397
PIRLS: Distribution of Reading Scores: 5th Percentile Score,,3,1398
PIRLS: Distribution of Reading Scores: 10th Percentile Score,,3,1399
PIRLS: Distribution of Reading Scores: 25th Percentile Score,,3,1400
PIRLS: Distribution of Reading Scores: 50th Percentile Score,,3,1401
PIRLS: Distribution of Reading Scores: 75th Percentile Score,,3,1402
PIRLS: Distribution of Reading Scores: 90th Percentile Score,,3,1403
PIRLS: Distribution of Reading Scores: 95th Percentile Score,,3,1404
PISA: Mean performance on the mathematics scale,,3,1405
PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,,3,1406
PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,,3,1407
PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,,3,1408
PISA: 15-year-olds by mathematics proficiency level (%). Level 1,,3,1409
PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,,3,1410
PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,,3,1411
PISA: 15-year-olds by mathematics proficiency level (%). Level 2,,3,1412
PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,,3,1413
PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,,3,1414
PISA: 15-year-olds by mathematics proficiency level (%). Level 3,,3,1415
PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,,3,1416
