id,name,unit,dataset_id
253,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Infant mortality rate (infant deaths per 1,000 live births)","Infant deaths per 1,000 live births",2
254,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Under-five mortality (deaths under age 5 per 1,000 live births)","Deaths under age 5 per 1,000 live births",2
255,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Births (thousands)",Thousands,2
256,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Crude birth rate (births per 1,000 population)","Births per 1,000 population",2
257,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Total fertility (live births per woman)",Live births per woman,2
258,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Total population natural change / increase (thousands)",Thousands,2
259,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Rate of natural increase (per 1,000 population)","Per 1,000 population",2
260,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Population change (thousands)",Thousands,2
261,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Population growth rate (percentage)",Percentage,2
262,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 0",Thousands,3
263,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 1",Thousands,3
264,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 2",Thousands,3
265,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 3",Thousands,3
266,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 4",Thousands,3
267,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 5",Thousands,3
268,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 6",Thousands,3
269,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 7",Thousands,3
270,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 8",Thousands,3
271,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 9",Thousands,3
272,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 10",Thousands,3
273,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 11",Thousands,3
274,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 12",Thousands,3
275,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 13",Thousands,3
276,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 14",Thousands,3
277,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 15",Thousands,3
278,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 16",Thousands,3
279,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 17",Thousands,3
280,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 18",Thousands,3
281,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 19",Thousands,3
282,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 20",Thousands,3
283,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 21",Thousands,3
284,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 22",Thousands,3
285,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 23",Thousands,3
286,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 24",Thousands,3
287,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 25",Thousands,3
288,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 26",Thousands,3
289,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 27",Thousands,3
290,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 28",Thousands,3
291,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 29",Thousands,3
292,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 30",Thousands,3
293,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 31",Thousands,3
294,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 32",Thousands,3
295,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 33",Thousands,3
296,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 34",Thousands,3
297,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 35",Thousands,3
298,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 36",Thousands,3
299,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 37",Thousands,3
300,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 38",Thousands,3
301,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 39",Thousands,3
302,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 40",Thousands,3
303,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 41",Thousands,3
304,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 42",Thousands,3
305,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 43",Thousands,3
306,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 44",Thousands,3
307,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 45",Thousands,3
308,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 46",Thousands,3
309,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 47",Thousands,3
310,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 48",Thousands,3
311,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 49",Thousands,3
312,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 50",Thousands,3
313,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 51",Thousands,3
314,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 52",Thousands,3
315,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 53",Thousands,3
316,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 54",Thousands,3
317,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 55",Thousands,3
318,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 56",Thousands,3
319,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 57",Thousands,3
320,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 58",Thousands,3
321,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 59",Thousands,3
322,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 60",Thousands,3
323,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 61",Thousands,3
324,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 62",Thousands,3
325,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 63",Thousands,3
326,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 64",Thousands,3
327,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 65",Thousands,3
328,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 66",Thousands,3
329,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 67",Thousands,3
330,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 68",Thousands,3
331,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 69",Thousands,3
332,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 70",Thousands,3
333,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 71",Thousands,3
334,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 72",Thousands,3
335,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 73",Thousands,3
336,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 74",Thousands,3
337,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 75",Thousands,3
338,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 76",Thousands,3
339,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 77",Thousands,3
340,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 78",Thousands,3
341,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 79",Thousands,3
342,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 80",Thousands,3
343,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 81",Thousands,3
344,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 82",Thousands,3
345,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 83",Thousands,3
346,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 84",Thousands,3
347,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 85",Thousands,3
348,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 86",Thousands,3
349,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 87",Thousands,3
350,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 88",Thousands,3
351,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 89",Thousands,3
352,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 90",Thousands,3
353,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 91",Thousands,3
354,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 92",Thousands,3
355,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 93",Thousands,3
356,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 94",Thousands,3
357,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 95",Thousands,3
358,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 96",Thousands,3
359,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 97",Thousands,3
360,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 98",Thousands,3
361,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 99",Thousands,3
362,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 100",Thousands,3
363,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 0",Thousands,3
364,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 1",Thousands,3
365,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 2",Thousands,3
366,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 3",Thousands,3
367,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 4",Thousands,3
368,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 5",Thousands,3
369,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 6",Thousands,3
370,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 7",Thousands,3
371,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 8",Thousands,3
372,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 9",Thousands,3
373,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 10",Thousands,3
374,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 11",Thousands,3
375,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 12",Thousands,3
376,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 13",Thousands,3
377,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 14",Thousands,3
378,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 15",Thousands,3
379,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 16",Thousands,3
380,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 17",Thousands,3
381,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 18",Thousands,3
382,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 19",Thousands,3
383,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 20",Thousands,3
384,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 21",Thousands,3
385,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 22",Thousands,3
386,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 23",Thousands,3
387,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 24",Thousands,3
388,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 25",Thousands,3
389,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 26",Thousands,3
390,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 27",Thousands,3
391,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 28",Thousands,3
392,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 29",Thousands,3
393,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 30",Thousands,3
394,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 31",Thousands,3
395,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 32",Thousands,3
396,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 33",Thousands,3
397,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 34",Thousands,3
398,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 35",Thousands,3
399,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 36",Thousands,3
400,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 37",Thousands,3
401,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 38",Thousands,3
402,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 39",Thousands,3
403,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 40",Thousands,3
404,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 41",Thousands,3
405,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 42",Thousands,3
406,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 43",Thousands,3
407,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 44",Thousands,3
408,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 45",Thousands,3
409,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 46",Thousands,3
410,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 47",Thousands,3
411,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 48",Thousands,3
412,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 49",Thousands,3
413,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 50",Thousands,3
414,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 51",Thousands,3
415,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 52",Thousands,3
416,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 53",Thousands,3
417,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 54",Thousands,3
418,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 55",Thousands,3
419,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 56",Thousands,3
420,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 57",Thousands,3
421,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 58",Thousands,3
422,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 59",Thousands,3
423,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 60",Thousands,3
424,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 61",Thousands,3
425,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 62",Thousands,3
426,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 63",Thousands,3
427,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 64",Thousands,3
428,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 65",Thousands,3
429,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 66",Thousands,3
430,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 67",Thousands,3
431,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 68",Thousands,3
432,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 69",Thousands,3
433,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 70",Thousands,3
434,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 71",Thousands,3
435,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 72",Thousands,3
436,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 73",Thousands,3
437,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 74",Thousands,3
438,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 75",Thousands,3
439,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 76",Thousands,3
440,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 77",Thousands,3
441,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 78",Thousands,3
442,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 79",Thousands,3
443,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 80",Thousands,3
444,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 81",Thousands,3
445,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 82",Thousands,3
446,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 83",Thousands,3
447,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 84",Thousands,3
448,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 85",Thousands,3
449,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 86",Thousands,3
450,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 87",Thousands,3
451,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 88",Thousands,3
452,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 89",Thousands,3
453,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 90",Thousands,3
454,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 91",Thousands,3
455,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 92",Thousands,3
456,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 93",Thousands,3
457,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 94",Thousands,3
458,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 95",Thousands,3
459,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 96",Thousands,3
460,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 97",Thousands,3
461,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 98",Thousands,3
462,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 99",Thousands,3
463,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 100",Thousands,3
464,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 2",Percentage,4
465,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 5",Percentage,4
466,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 15",Percentage,4
467,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 18",Percentage,4
468,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 20",Percentage,4
469,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 25",Percentage,4
470,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 3-4",Percentage,4
471,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 3-5",Percentage,4
472,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 3-6",Percentage,4
473,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 4-5",Percentage,4
474,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 4-6",Percentage,4
475,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 5-14",Percentage,4
476,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 5-10",Percentage,4
477,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 5-11",Percentage,4
478,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 6-9",Percentage,4
479,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 6-10",Percentage,4
480,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 6-11",Percentage,4
481,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 6-12",Percentage,4
482,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 7-10",Percentage,4
483,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 7-12",Percentage,4
484,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 11-16",Percentage,4
485,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 11-17",Percentage,4
486,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 11-18",Percentage,4
487,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 12-14",Percentage,4
488,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 12-16",Percentage,4
489,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 12-17",Percentage,4
490,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 12-18",Percentage,4
491,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 13-17",Percentage,4
492,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 13-18",Percentage,4
493,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 13-19",Percentage,4
494,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 15-17",Percentage,4
495,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 18-23",Percentage,4
496,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 15-24",Percentage,4
497,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 15-49",Percentage,4
498,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 15-59",Percentage,4
499,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 15-64",Percentage,4
500,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 20-64",Percentage,4
501,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 20-69",Percentage,4
502,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 25-49",Percentage,4
503,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 25-64",Percentage,4
504,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 25-69",Percentage,4
505,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 15 or over",Percentage,4
506,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 16 or over",Percentage,4
507,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 17 or over",Percentage,4
508,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 18 or over",Percentage,4
509,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 20 or over",Percentage,4
510,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 21 or over",Percentage,4
511,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 25 or over",Percentage,4
512,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 50 or over",Percentage,4
513,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 60 or over",Percentage,4
514,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 65 or over",Percentage,4
515,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 70 or over",Percentage,4
516,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 75 or over",Percentage,4
517,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 80 or over",Percentage,4
518,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 85 or over",Percentage,4
519,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population aged 90 or over",Percentage,4
520,"Estimates, 1950 - 2020: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Total",Percentage,4
521,"Medium fertility variant, 2020 - 2100: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 2",Percentage,4
522,"Medium fertility variant, 2020 - 2100: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 5",Percentage,4
523,"Medium fertility variant, 2020 - 2100: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 15",Percentage,4
524,"Medium fertility variant, 2020 - 2100: Percentage of total population by broad age group, both sexes combined (per 100 total population) - Population under age 18",Percentage,4
