id,name,unit,dataset_id
391,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 35",Thousands,3
392,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 36",Thousands,3
393,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 37",Thousands,3
394,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 38",Thousands,3
395,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 39",Thousands,3
396,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 40",Thousands,3
397,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 41",Thousands,3
398,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 42",Thousands,3
399,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 43",Thousands,3
400,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 44",Thousands,3
401,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 45",Thousands,3
402,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 46",Thousands,3
403,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 47",Thousands,3
404,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 48",Thousands,3
405,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 49",Thousands,3
406,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 50",Thousands,3
407,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 51",Thousands,3
408,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 52",Thousands,3
409,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 53",Thousands,3
410,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 54",Thousands,3
411,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 55",Thousands,3
412,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 56",Thousands,3
413,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 57",Thousands,3
414,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 58",Thousands,3
415,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 59",Thousands,3
416,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 60",Thousands,3
417,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 61",Thousands,3
418,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 62",Thousands,3
419,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 63",Thousands,3
420,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 64",Thousands,3
421,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 65",Thousands,3
422,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 66",Thousands,3
423,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 67",Thousands,3
424,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 68",Thousands,3
425,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 69",Thousands,3
426,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 70",Thousands,3
427,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 71",Thousands,3
428,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 72",Thousands,3
429,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 73",Thousands,3
430,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 74",Thousands,3
431,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 75",Thousands,3
432,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 76",Thousands,3
433,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 77",Thousands,3
434,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 78",Thousands,3
435,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 79",Thousands,3
436,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 80",Thousands,3
437,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 81",Thousands,3
438,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 82",Thousands,3
439,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 83",Thousands,3
440,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 84",Thousands,3
441,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 85",Thousands,3
442,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 86",Thousands,3
443,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 87",Thousands,3
444,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 88",Thousands,3
445,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 89",Thousands,3
446,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 90",Thousands,3
447,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 91",Thousands,3
448,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 92",Thousands,3
449,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 93",Thousands,3
450,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 94",Thousands,3
451,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 95",Thousands,3
452,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 96",Thousands,3
453,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 97",Thousands,3
454,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 98",Thousands,3
455,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 99",Thousands,3
456,"Estimates, 1950 - 2020: Total population by age, both sexes combined (thousands) - 100",Thousands,3
457,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 0",Thousands,3
458,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 1",Thousands,3
459,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 2",Thousands,3
460,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 3",Thousands,3
461,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 4",Thousands,3
462,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 5",Thousands,3
463,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 6",Thousands,3
464,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 7",Thousands,3
465,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 8",Thousands,3
466,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 9",Thousands,3
467,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 10",Thousands,3
468,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 11",Thousands,3
469,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 12",Thousands,3
470,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 13",Thousands,3
471,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 14",Thousands,3
472,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 15",Thousands,3
473,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 16",Thousands,3
474,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 17",Thousands,3
475,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 18",Thousands,3
476,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 19",Thousands,3
477,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 20",Thousands,3
478,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 21",Thousands,3
479,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 22",Thousands,3
480,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 23",Thousands,3
481,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 24",Thousands,3
482,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 25",Thousands,3
483,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 26",Thousands,3
484,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 27",Thousands,3
485,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 28",Thousands,3
486,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 29",Thousands,3
487,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 30",Thousands,3
488,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 31",Thousands,3
489,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 32",Thousands,3
490,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 33",Thousands,3
491,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 34",Thousands,3
492,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 35",Thousands,3
493,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 36",Thousands,3
494,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 37",Thousands,3
495,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 38",Thousands,3
496,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 39",Thousands,3
497,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 40",Thousands,3
498,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 41",Thousands,3
499,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 42",Thousands,3
500,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 43",Thousands,3
501,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 44",Thousands,3
502,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 45",Thousands,3
503,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 46",Thousands,3
504,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 47",Thousands,3
505,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 48",Thousands,3
506,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 49",Thousands,3
507,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 50",Thousands,3
508,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 51",Thousands,3
509,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 52",Thousands,3
510,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 53",Thousands,3
511,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 54",Thousands,3
512,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 55",Thousands,3
513,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 56",Thousands,3
514,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 57",Thousands,3
515,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 58",Thousands,3
516,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 59",Thousands,3
517,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 60",Thousands,3
518,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 61",Thousands,3
519,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 62",Thousands,3
520,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 63",Thousands,3
521,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 64",Thousands,3
522,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 65",Thousands,3
523,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 66",Thousands,3
524,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 67",Thousands,3
525,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 68",Thousands,3
526,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 69",Thousands,3
527,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 70",Thousands,3
528,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 71",Thousands,3
529,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 72",Thousands,3
530,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 73",Thousands,3
531,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 74",Thousands,3
532,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 75",Thousands,3
533,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 76",Thousands,3
534,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 77",Thousands,3
535,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 78",Thousands,3
536,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 79",Thousands,3
537,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 80",Thousands,3
538,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 81",Thousands,3
539,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 82",Thousands,3
540,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 83",Thousands,3
541,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 84",Thousands,3
542,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 85",Thousands,3
543,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 86",Thousands,3
544,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 87",Thousands,3
545,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 88",Thousands,3
546,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 89",Thousands,3
547,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 90",Thousands,3
548,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 91",Thousands,3
549,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 92",Thousands,3
550,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 93",Thousands,3
551,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 94",Thousands,3
552,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 95",Thousands,3
553,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 96",Thousands,3
554,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 97",Thousands,3
555,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 98",Thousands,3
556,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 99",Thousands,3
557,"Medium fertility variant, 2020 - 2100: Total population by age, both sexes combined (thousands) - 100",Thousands,3
558,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Deaths (thousands)",Thousands,4
559,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Male deaths (thousands)",Thousands,4
560,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Female deaths (thousands)",Thousands,4
561,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Crude death rate (deaths per 1,000 population)",Percentage,4
562,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Life expectancy at birth, both sexes combined (years)",Years,4
563,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Life expectancy at birth, males (years)",Years,4
564,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Life expectancy at birth, females (years)",Years,4
565,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Infant deaths, both sexes combined (under age 1, thousands)",Thousands,4
566,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Infant mortality rate (infant deaths per 1,000 live births)","Infant deaths per 1,000 live births",4
567,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Under-five mortality (deaths under age 5 per 1,000 live births)","Deaths under age 5 per 1,000 live births",4
568,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Births (thousands)",Thousands,4
569,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Crude birth rate (births per 1,000 population)","Births per 1,000 population",4
570,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Total fertility (live births per woman)",Live births per woman,4
571,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Total population natural change / increase (thousands)",Thousands,4
572,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Rate of natural increase (per 1,000 population)","Per 1,000 population",4
573,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Population change (thousands)",Thousands,4
574,"Estimates, 1950 - 2020: Annually interpolated demographic indicators - Population growth rate (percentage)",Percentage,4
575,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Deaths (thousands)",Thousands,4
576,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Male deaths (thousands)",Thousands,4
577,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Female deaths (thousands)",Thousands,4
578,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Crude death rate (deaths per 1,000 population)",Percentage,4
579,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Life expectancy at birth, both sexes combined (years)",Years,4
580,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Life expectancy at birth, males (years)",Years,4
581,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Life expectancy at birth, females (years)",Years,4
582,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Infant deaths, both sexes combined (under age 1, thousands)",Thousands,4
583,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Infant mortality rate (infant deaths per 1,000 live births)","Infant deaths per 1,000 live births",4
584,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Under-five mortality (deaths under age 5 per 1,000 live births)","Deaths under age 5 per 1,000 live births",4
585,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Births (thousands)",Thousands,4
586,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Crude birth rate (births per 1,000 population)","Births per 1,000 population",4
587,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Total fertility (live births per woman)",Live births per woman,4
588,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Total population natural change / increase (thousands)",Thousands,4
589,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Rate of natural increase (per 1,000 population)","Per 1,000 population",4
590,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Population change (thousands)",Thousands,4
591,"Medium fertility variant, 2020 - 2099: Annually interpolated demographic indicators - Population growth rate (percentage)",Percentage,4
592,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 2",Thousands,5
593,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 5",Thousands,5
594,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 15",Thousands,5
595,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 18",Thousands,5
596,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 20",Thousands,5
597,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 25",Thousands,5
598,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 3-4",Thousands,5
599,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 3-5",Thousands,5
600,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 3-6",Thousands,5
601,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 4-5",Thousands,5
602,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 4-6",Thousands,5
603,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 5-14",Thousands,5
604,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 5-10",Thousands,5
605,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 5-11",Thousands,5
606,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-9",Thousands,5
607,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-10",Thousands,5
608,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-11",Thousands,5
609,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-12",Thousands,5
610,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 7-10",Thousands,5
611,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 7-12",Thousands,5
612,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 11-16",Thousands,5
613,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 11-17",Thousands,5
614,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 11-18",Thousands,5
615,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-14",Thousands,5
616,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-16",Thousands,5
617,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-17",Thousands,5
618,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-18",Thousands,5
619,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 13-17",Thousands,5
620,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 13-18",Thousands,5
621,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 13-19",Thousands,5
622,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-17",Thousands,5
623,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 18-23",Thousands,5
624,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-24",Thousands,5
625,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-49",Thousands,5
626,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-59",Thousands,5
627,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-64",Thousands,5
628,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 20-64",Thousands,5
629,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 20-69",Thousands,5
630,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25-49",Thousands,5
631,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25-64",Thousands,5
632,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25-69",Thousands,5
633,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15 or over",Thousands,5
634,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 16 or over",Thousands,5
635,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 17 or over",Thousands,5
636,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 18 or over",Thousands,5
637,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 20 or over",Thousands,5
638,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 21 or over",Thousands,5
639,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25 or over",Thousands,5
640,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 50 or over",Thousands,5
641,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 60 or over",Thousands,5
642,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 65 or over",Thousands,5
643,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 70 or over",Thousands,5
644,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 75 or over",Thousands,5
645,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 80 or over",Thousands,5
646,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 85 or over",Thousands,5
647,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 90 or over",Thousands,5
648,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Total",Thousands,5
649,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 2",Thousands,5
650,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 5",Thousands,5
651,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 15",Thousands,5
652,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 18",Thousands,5
653,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 20",Thousands,5
654,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 25",Thousands,5
655,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 3-4",Thousands,5
656,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 3-5",Thousands,5
657,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 3-6",Thousands,5
658,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 4-5",Thousands,5
659,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 4-6",Thousands,5
660,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 5-14",Thousands,5
661,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 5-10",Thousands,5
662,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 5-11",Thousands,5
663,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-9",Thousands,5
664,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-10",Thousands,5
665,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-11",Thousands,5
666,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-12",Thousands,5
667,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 7-10",Thousands,5
668,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 7-12",Thousands,5
669,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 11-16",Thousands,5
670,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 11-17",Thousands,5
671,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 11-18",Thousands,5
672,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-14",Thousands,5
673,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-16",Thousands,5
674,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-17",Thousands,5
675,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-18",Thousands,5
676,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 13-17",Thousands,5
